default.truck_mileage.truckid,default.truck_mileage.driverid,default.truck_mileage.rdate,default.truck_mileage.miles,default.truck_mileage.gas,default.truck_mileage.mpg
A12,A12,may12,12369,2502,4.94364508393
A12,A12,apr12,15159,2601,5.82814302191
A12,A12,mar12,13100,2365,5.53911205074
A12,A12,feb12,15431,3276,4.71031746032
A12,A12,jan12,13329,2630,5.0680608365
A12,A12,dec11,8790,1936,4.5402892562
A12,A12,nov11,11510,2031,5.66715903496
A12,A12,oct11,10583,2086,5.07334611697
A12,A12,sep11,9779,1929,5.06946604458
A12,A12,aug11,14668,2928,5.00956284153
A12,A12,jul11,14539,2814,5.16666666667
A12,A12,jun11,12682,2862,4.43116701607
A12,A12,may11,10590,2862,3.70020964361
A12,A12,apr11,12048,2862,4.20964360587
A12,A12,mar11,13197,2862,4.61111111111
A12,A12,feb11,13704,2862,4.78825995807
A12,A12,jan11,13717,2862,4.7928022362
A12,A12,dec10,14162,2862,4.94828791055
A12,A12,nov10,12108,2862,4.23060796646
A12,A12,oct10,9638,2862,3.36757512229
A12,A12,sep10,11426,2862,3.99231306778
A12,A12,aug10,11134,2862,3.89028651293
A12,A12,jul10,14199,2862,4.96121593291
A12,A12,jun10,14797,2862,5.17016072676
A12,A12,may10,13394,2862,4.67994409504
A12,A12,apr10,10034,2862,3.50593990217
A12,A12,mar10,15540,2862,5.42976939203
A12,A12,feb10,12650,2862,4.41998602376
A12,A12,jan10,11166,2862,3.90146750524
A12,A12,dec09,9116,2862,3.18518518519
A12,A12,nov09,13969,2862,4.88085255066
A12,A12,oct09,14313,2862,5.00104821803
A12,A12,sep09,9561,2862,3.34067085954
A12,A12,aug09,13804,2862,4.82320055905
A12,A12,jul09,14493,2862,5.06394129979
A12,A12,jun09,11454,2862,4.00209643606
A12,A12,may09,11565,2862,4.04088050314
A12,A12,apr09,13441,2862,4.6963661775
A12,A12,mar09,13581,2862,4.74528301887
A12,A12,feb09,12415,2862,4.33787561146
A12,A12,jan09,9761,2862,3.4105520615
A13,A13,jun13,9740,1792,5.43526785714
A13,A13,may13,14663,2873,5.10372432997
A13,A13,apr13,15470,3504,4.4149543379
A13,A13,mar13,10682,2249,4.74966651845
A13,A13,feb13,13177,2583,5.1014324429
A13,A13,jan13,11656,2343,4.97481860862
A13,A13,dec12,10189,2127,4.79031499765
A13,A13,nov12,11652,2698,4.31875463306
A13,A13,oct12,12238,2805,4.36292335116
A13,A13,sep12,15263,2843,5.36862469223
A13,A13,aug12,12663,2560,4.946484375
A13,A13,jul12,11815,2428,4.86614497529
A13,A13,jun12,9292,1918,4.84462982273
A13,A13,may12,8977,1671,5.37223219629
A13,A13,apr12,13525,2785,4.85637342908
A13,A13,mar12,12792,2592,4.93518518519
A13,A13,feb12,9401,1639,5.73581452105
A13,A13,jan12,11129,2270,4.90264317181
A13,A13,dec11,14602,2672,5.46482035928
A13,A13,nov11,9535,1946,4.89979445015
A13,A13,oct11,10748,2004,5.36327345309
A13,A13,sep11,14279,2905,4.91531841652
A13,A13,aug11,14843,3393,4.37459475391
A13,A13,jul11,10146,1991,5.09593169262
A13,A13,jun11,14361,1875,7.6592
A13,A13,may11,13128,1875,7.0016
A13,A13,apr11,13355,1875,7.12266666667
A13,A13,mar11,10276,1875,5.48053333333
A13,A13,feb11,14076,1875,7.5072
A13,A13,jan11,11518,1875,6.14293333333
A13,A13,dec10,12712,1875,6.77973333333
A13,A13,nov10,13363,1875,7.12693333333
A13,A13,oct10,14212,1875,7.57973333333
A13,A13,sep10,12982,1875,6.92373333333
A13,A13,aug10,11484,1875,6.1248
A13,A13,jul10,9435,1875,5.032
A13,A13,jun10,10188,1875,5.4336
A13,A13,may10,13542,1875,7.2224
A13,A13,apr10,10674,1875,5.6928
A13,A13,mar10,11441,1875,6.10186666667
A13,A13,feb10,14445,1875,7.704
A13,A13,jan10,14152,1875,7.54773333333
A13,A13,dec09,14190,1875,7.568
A13,A13,nov09,14367,1875,7.6624
A13,A13,oct09,10361,1875,5.52586666667
A13,A13,sep09,10989,1875,5.8608
A13,A13,aug09,12689,1875,6.76746666667
A13,A13,jul09,13041,1875,6.9552
A13,A13,jun09,10264,1875,5.47413333333
A13,A13,may09,11300,1875,6.02666666667
A13,A13,apr09,11264,1875,6.00746666667
A13,A13,mar09,9740,1875,5.19466666667
A13,A13,feb09,10200,1875,5.44
A13,A13,jan09,12093,1875,6.4496
A14,A14,jun13,10608,1822,5.82217343578
A14,A14,may13,12746,2558,4.98279906177
A14,A14,apr13,8908,1700,5.24
A14,A14,mar13,10716,2125,5.04282352941
A14,A14,feb13,12053,2214,5.44399277326
A14,A14,jan13,10001,1940,5.15515463918
A14,A14,dec12,11940,2328,5.12886597938
A14,A14,nov12,8447,1523,5.54629021668
A14,A14,oct12,10940,2120,5.16037735849
A14,A14,sep12,11418,2183,5.23041685754
A14,A14,aug12,12087,2480,4.87379032258
A14,A14,jul12,13697,2846,4.81271960647
A14,A14,jun12,14453,2759,5.23849220732
A14,A14,may12,13459,2372,5.67411467116
A14,A14,apr12,13940,2703,5.1572327044
A14,A14,mar12,10050,1940,5.18041237113
A14,A14,feb12,11261,2106,5.34710351377
A14,A14,jan12,12325,2443,5.04502660663
A14,A14,dec11,13985,2829,4.94344291269
A14,A14,nov11,15216,2970,5.12323232323
A14,A14,oct11,12561,2428,5.1733937397
A14,A14,sep11,11970,2538,4.71631205674
A14,A14,aug11,9717,1720,5.64941860465
A14,A14,jul11,11505,2269,5.07051564566
A14,A14,jun11,14161,2575,5.49941747573
A14,A14,may11,11334,2575,4.40155339806
A14,A14,apr11,13776,2575,5.34990291262
A14,A14,mar11,13279,2575,5.15689320388
A14,A14,feb11,11853,2575,4.60310679612
A14,A14,jan11,12475,2575,4.84466019417
A14,A14,dec10,10057,2575,3.90563106796
A14,A14,nov10,11709,2575,4.54718446602
A14,A14,oct10,13937,2575,5.41242718447
A14,A14,sep10,11802,2575,4.58330097087
A14,A14,aug10,14215,2575,5.52038834951
A14,A14,jul10,8634,2575,3.35300970874
A14,A14,jun10,12756,2575,4.95378640777
A14,A14,may10,14039,2575,5.45203883495
A14,A14,apr10,12437,2575,4.82990291262
A14,A14,mar10,10443,2575,4.05553398058
A14,A14,feb10,10786,2575,4.18873786408
A14,A14,jan10,9175,2575,3.56310679612
A14,A14,dec09,8955,2575,3.47766990291
A14,A14,nov09,15503,2575,6.02058252427
A14,A14,oct09,11589,2575,4.50058252427
A14,A14,sep09,10502,2575,4.07844660194
A14,A14,aug09,13955,2575,5.41941747573
A14,A14,jul09,14034,2575,5.45009708738
A14,A14,jun09,10224,2575,3.97048543689
A14,A14,may09,12374,2575,4.8054368932
A14,A14,apr09,15373,2575,5.97009708738
A14,A14,mar09,13775,2575,5.34951456311
A14,A14,feb09,9477,2575,3.68038834951
A14,A14,jan09,13013,2575,5.05359223301
A15,A15,jun13,9650,2025,4.76543209877
A15,A15,may13,12659,2733,4.63190633004
A15,A15,apr13,9978,2130,4.68450704225
A15,A15,mar13,9558,1645,5.8103343465
A15,A15,feb13,10328,2062,5.00872938894
A15,A15,jan13,12379,2901,4.26714925888
A15,A15,dec12,13393,2854,4.69271198318
A15,A15,nov12,11085,2354,4.70900594732
A15,A15,oct12,11291,2270,4.97400881057
A15,A15,sep12,14695,2730,5.38278388278
A15,A15,aug12,11972,2111,5.67124585505
A15,A15,jul12,11709,2264,5.17181978799
A15,A15,jun12,10511,2060,5.10242718447
A15,A15,may12,10346,2115,4.89172576832
A15,A15,apr12,14244,2778,5.12742980562
A15,A15,mar12,13557,3069,4.4173998045
A15,A15,feb12,9558,1705,5.60586510264
A15,A15,jan12,9724,1815,5.35757575758
A15,A15,dec11,10809,2065,5.23438256659
A15,A15,nov11,12666,2471,5.12585997572
A15,A15,oct11,12856,2806,4.58161083393
A15,A15,sep11,13038,2491,5.23404255319
A15,A15,aug11,12797,2652,4.8254147813
A15,A15,jul11,14866,2837,5.2400422982
A15,A15,jun11,12727,2449,5.19681502654
A15,A15,may11,13585,2449,5.54716210698
A15,A15,apr11,14003,2449,5.71784401797
A15,A15,mar11,12943,2449,5.28501429155
A15,A15,feb11,11247,2449,4.59248672928
A15,A15,jan11,11872,2449,4.84769293589
A15,A15,dec10,14387,2449,5.87464271131
A15,A15,nov10,13920,2449,5.68395263373
A15,A15,oct10,12181,2449,4.97386688444
A15,A15,sep10,9069,2449,3.70314414047
A15,A15,aug10,12150,2449,4.96120865659
A15,A15,jul10,12407,2449,5.06614944875
A15,A15,jun10,11377,2449,4.64556962025
A15,A15,may10,14418,2449,5.88730093916
A15,A15,apr10,8519,2449,3.47856267864
A15,A15,mar10,12685,2449,5.17966516946
A15,A15,feb10,12749,2449,5.20579828501
A15,A15,jan10,12823,2449,5.23601469988
A15,A15,dec09,11441,2449,4.67170273581
A15,A15,nov09,12497,2449,5.10289914251
A15,A15,oct09,11021,2449,4.50020416497
A15,A15,sep09,12264,2449,5.00775826868
A15,A15,aug09,11811,2449,4.82278481013
A15,A15,jul09,13756,2449,5.61698652511
A15,A15,jun09,13123,2449,5.35851367905
A15,A15,may09,10514,2449,4.29318089016
A15,A15,apr09,13754,2449,5.61616986525
A15,A15,mar09,10062,2449,4.10861576154
A15,A15,feb09,14541,2449,5.93752552062
A15,A15,jan09,9521,2449,3.88770926909
A16,A16,jun13,10953,2066,5.30154888674
A16,A16,may13,12703,2712,4.68399705015
A16,A16,apr13,9064,1617,5.60544217687
A16,A16,mar13,9755,1974,4.94174265451
A16,A16,feb13,12635,2752,4.59120639535
A16,A16,jan13,10183,2030,5.01625615764
A16,A16,dec12,14283,3270,4.36788990826
A16,A16,nov12,14396,2535,5.67889546351
A16,A16,oct12,10725,2531,4.23745555117
A16,A16,sep12,13795,2873,4.80160111382
A16,A16,aug12,13559,2454,5.52526487368
A16,A16,jul12,13660,2940,4.6462585034
A16,A16,jun12,9571,1649,5.80412371134
A16,A16,may12,10179,1878,5.42012779553
A16,A16,apr12,14000,2898,4.8309178744
A16,A16,mar12,10235,1893,5.40676175383
A16,A16,feb12,13176,2537,5.19353567205
A16,A16,jan12,13265,2593,5.1156961049
A16,A16,dec11,15168,3124,4.85531370038
A16,A16,nov11,11458,2264,5.0609540636
A16,A16,oct11,10616,2211,4.80144730891
A16,A16,sep11,11662,2346,4.97101449275
A16,A16,aug11,8460,1946,4.34737923947
A16,A16,jul11,12023,2839,4.23494188094
A16,A16,jun11,9630,2399,4.0141725719
A16,A16,may11,11037,2399,4.60066694456
A16,A16,apr11,13287,2399,5.53855773239
A16,A16,mar11,12534,2399,5.22467694873
A16,A16,feb11,10320,2399,4.30179241351
A16,A16,jan11,10555,2399,4.39974989579
A16,A16,dec10,11794,2399,4.91621508962
A16,A16,nov10,15247,2399,6.35556481867
A16,A16,oct10,13428,2399,5.59733222176
A16,A16,sep10,8330,2399,3.47228011672
A16,A16,aug10,13123,2399,5.47019591496
A16,A16,jul10,8546,2399,3.56231763235
A16,A16,jun10,12627,2399,5.26344310129
A16,A16,may10,10285,2399,4.28720300125
A16,A16,apr10,10466,2399,4.36265110463
A16,A16,mar10,11318,2399,4.71779908295
A16,A16,feb10,12895,2399,5.37515631513
A16,A16,jan10,12701,2399,5.2942892872
A16,A16,dec09,10883,2399,4.53647353064
A16,A16,nov09,12507,2399,5.21342225927
A16,A16,oct09,14050,2399,5.85660691955
A16,A16,sep09,13360,2399,5.56898707795
A16,A16,aug09,9636,2399,4.01667361401
A16,A16,jul09,9381,2399,3.91037932472
A16,A16,jun09,13205,2399,5.50437682368
A16,A16,may09,12232,2399,5.09879116298
A16,A16,apr09,11772,2399,4.90704460192
A16,A16,mar09,14380,2399,5.9941642351
A16,A16,feb09,11671,2399,4.86494372655
A16,A16,jan09,11362,2399,4.73614005836
A17,A17,jun13,12939,2823,4.5834218916
A17,A17,may13,10500,2050,5.12195121951
A17,A17,apr13,12940,2384,5.42785234899
A17,A17,mar13,15294,3311,4.61914829357
A17,A17,feb13,13086,2420,5.40743801653
A17,A17,jan13,9767,1865,5.23699731903
A17,A17,dec12,12183,2479,4.91448164582
A17,A17,nov12,10748,2003,5.36595107339
A17,A17,oct12,11610,2656,4.37123493976
A17,A17,sep12,14041,2771,5.06712378203
A17,A17,aug12,15006,3126,4.80038387716
A17,A17,jul12,9956,2358,4.22222222222
A17,A17,jun12,8477,1616,5.24566831683
A17,A17,may12,9097,1618,5.62237330037
A17,A17,apr12,14067,3238,4.34434836319
A17,A17,mar12,11660,1975,5.90379746835
A17,A17,feb12,10627,1961,5.41917389087
A17,A17,jan12,13184,2412,5.46600331675
A17,A17,dec11,10614,1941,5.46831530139
A17,A17,nov11,14447,2988,4.83500669344
A17,A17,oct11,11587,2252,5.14520426288
A17,A17,sep11,14421,2726,5.29016874541
A17,A17,aug11,13579,2714,5.00331613854
A17,A17,jul11,14323,2600,5.50884615385
A17,A17,jun11,11700,2597,4.50519830574
A17,A17,may11,11168,2597,4.30034655372
A17,A17,apr11,11049,2597,4.25452445129
A17,A17,mar11,14342,2597,5.52252599153
A17,A17,feb11,12022,2597,4.62918752407
A17,A17,jan11,10319,2597,3.97343088179
A17,A17,dec10,9874,2597,3.80207932229
A17,A17,nov10,9572,2597,3.68579129765
A17,A17,oct10,12386,2597,4.76934924913
A17,A17,sep10,15079,2597,5.80631497882
A17,A17,aug10,14002,2597,5.39160569888
A17,A17,jul10,10889,2597,4.19291490181
A17,A17,jun10,12787,2597,4.92375818252
A17,A17,may10,14577,2597,5.61301501733
A17,A17,apr10,14002,2597,5.39160569888
A17,A17,mar10,8268,2597,3.18367346939
A17,A17,feb10,9787,2597,3.76857912977
A17,A17,jan10,13290,2597,5.1174432037
A17,A17,dec09,10828,2597,4.16942626107
A17,A17,nov09,15174,2597,5.84289564883
A17,A17,oct09,14343,2597,5.52291105121
A17,A17,sep09,13501,2597,5.19869079707
A17,A17,aug09,14457,2597,5.56680785522
A17,A17,jul09,15436,2597,5.9437812861
A17,A17,jun09,13804,2597,5.3153638814
A17,A17,may09,11873,2597,4.57181363111
A17,A17,apr09,9663,2597,3.72083172892
A17,A17,mar09,9738,2597,3.74971120524
A17,A17,feb09,12157,2597,4.68117058144
A17,A17,jan09,13581,2597,5.22949557181
A18,A18,jun13,11102,2319,4.78740836567
A18,A18,may13,13608,2306,5.9011274935
A18,A18,apr13,12962,2925,4.43145299145
A18,A18,mar13,10117,1766,5.72876557191
A18,A18,feb13,14186,2875,4.93426086957
A18,A18,jan13,13154,2354,5.58793542906
A18,A18,dec12,12966,2570,5.04513618677
A18,A18,nov12,11874,2127,5.58251057828
A18,A18,oct12,9775,1982,4.93188698285
A18,A18,sep12,10021,1740,5.7591954023
A18,A18,aug12,10817,2308,4.68674176776
A18,A18,jul12,14402,2621,5.49484929416
A18,A18,jun12,15294,2842,5.38142153413
A18,A18,may12,13312,2609,5.10233806056
A18,A18,apr12,11498,2276,5.05184534271
A18,A18,mar12,12424,2242,5.5414808207
A18,A18,feb12,9775,1917,5.0991131977
A18,A18,jan12,14494,2865,5.0589877836
A18,A18,dec11,14128,3045,4.63973727422
A18,A18,nov11,14213,2929,4.85250938887
A18,A18,oct11,13144,2814,4.67093105899
A18,A18,sep11,12013,2358,5.09457167091
A18,A18,aug11,12630,2589,4.87833140209
A18,A18,jul11,14180,2865,4.94938917976
A18,A18,jun11,10132,1635,6.19694189602
A18,A18,may11,15172,1635,9.27951070336
A18,A18,apr11,13558,1635,8.29235474006
A18,A18,mar11,10963,1635,6.70519877676
A18,A18,feb11,11346,1635,6.93944954128
A18,A18,jan11,12782,1635,7.81773700306
A18,A18,dec10,12393,1635,7.57981651376
A18,A18,nov10,13761,1635,8.41651376147
A18,A18,oct10,9978,1635,6.10275229358
A18,A18,sep10,13014,1635,7.95963302752
A18,A18,aug10,13374,1635,8.17981651376
A18,A18,jul10,9047,1635,5.53333333333
A18,A18,jun10,10293,1635,6.29541284404
A18,A18,may10,13481,1635,8.24525993884
A18,A18,apr10,10724,1635,6.55902140673
A18,A18,mar10,14237,1635,8.70764525994
A18,A18,feb10,14405,1635,8.81039755352
A18,A18,jan10,11025,1635,6.74311926606
A18,A18,dec09,10536,1635,6.44403669725
A18,A18,nov09,10050,1635,6.14678899083
A18,A18,oct09,15270,1635,9.33944954128
A18,A18,sep09,9483,1635,5.8
A18,A18,aug09,9382,1635,5.73822629969
A18,A18,jul09,9747,1635,5.96146788991
A18,A18,jun09,14601,1635,8.93027522936
A18,A18,may09,11378,1635,6.95902140673
A18,A18,apr09,12331,1635,7.54189602446
A18,A18,mar09,11934,1635,7.29908256881
A18,A18,feb09,10058,1635,6.15168195719
A18,A18,jan09,9930,1635,6.07339449541
A19,A19,jun13,14295,3446,4.14828786999
A19,A19,may13,10177,2016,5.04811507937
A19,A19,apr13,11218,2117,5.29900803023
A19,A19,mar13,13200,2317,5.69702201122
A19,A19,feb13,14013,2381,5.88534229315
A19,A19,jan13,13982,2759,5.0677781805
A19,A19,dec12,11251,2206,5.10018132366
A19,A19,nov12,12368,2784,4.44252873563
A19,A19,oct12,11097,2374,4.67438921651
A19,A19,sep12,11291,2363,4.77824798984
A19,A19,aug12,11178,2316,4.82642487047
A19,A19,jul12,13677,2464,5.55073051948
A19,A19,jun12,13771,3013,4.57052771324
A19,A19,may12,9894,2130,4.64507042254
A19,A19,apr12,12769,2310,5.52770562771
A19,A19,mar12,15209,3164,4.80689001264
A19,A19,feb12,10918,2054,5.31548198637
A19,A19,jan12,11727,2554,4.59162098669
A19,A19,dec11,10466,2108,4.96489563567
A19,A19,nov11,11961,2436,4.91009852217
A19,A19,oct11,13446,2399,5.60483534806
A19,A19,sep11,13655,2523,5.41220768926
A19,A19,aug11,11565,2062,5.60863239573
A19,A19,jul11,11846,2554,4.63821456539
A19,A19,jun11,11172,2411,4.63376192451
A19,A19,may11,9667,2411,4.00953961012
A19,A19,apr11,12490,2411,5.18042306097
A19,A19,mar11,14576,2411,6.04562422231
A19,A19,feb11,11483,2411,4.76275404397
A19,A19,jan11,10914,2411,4.5267523849
A19,A19,dec10,10600,2411,4.39651596848
A19,A19,nov10,13785,2411,5.71754458731
A19,A19,oct10,12882,2411,5.34301119867
A19,A19,sep10,11738,2411,4.8685192866
A19,A19,aug10,10525,2411,4.36540854417
A19,A19,jul10,11889,2411,4.93114890087
A19,A19,jun10,13496,2411,5.59767731232
A19,A19,may10,11141,2411,4.62090418913
A19,A19,apr10,9088,2411,3.76939029448
A19,A19,mar10,15029,2411,6.23351306512
A19,A19,feb10,10099,2411,4.18871837412
A19,A19,jan10,11548,2411,4.7897138117
A19,A19,dec09,13209,2411,5.47863956864
A19,A19,nov09,14041,2411,5.8237245956
A19,A19,oct09,13187,2411,5.46951472418
A19,A19,sep09,13418,2411,5.56532559104
A19,A19,aug09,14805,2411,6.14060555786
A19,A19,jul09,10647,2411,4.41600995438
A19,A19,jun09,10506,2411,4.35752799668
A19,A19,may09,14366,2411,5.95852343426
A19,A19,apr09,11692,2411,4.84944006636
A19,A19,mar09,9662,2411,4.00746578183
A19,A19,feb09,13025,2411,5.40232268768
A19,A19,jan09,14709,2411,6.10078805475
A20,A20,jun13,11706,2773,4.22142084385
A20,A20,may13,9558,1905,5.01732283465
A20,A20,apr13,13918,2506,5.5538707103
A20,A20,mar13,9759,2183,4.47045350435
A20,A20,feb13,10400,2064,5.03875968992
A20,A20,jan13,11373,2388,4.76256281407
A20,A20,dec12,11929,2199,5.42473851751
A20,A20,nov12,11631,2505,4.64311377246
A20,A20,oct12,13305,2321,5.73244291254
A20,A20,sep12,13102,2567,5.10401246591
A20,A20,aug12,12587,2768,4.5473265896
A20,A20,jul12,9408,1828,5.1466083151
A20,A20,jun12,12078,2555,4.72720156556
A20,A20,may12,10307,2393,4.30714584204
A20,A20,apr12,10258,2160,4.74907407407
A20,A20,mar12,13097,2507,5.22417231751
A20,A20,feb12,13461,2569,5.23978201635
A20,A20,jan12,11174,2533,4.41136991709
A20,A20,dec11,14441,2886,5.00381150381
A20,A20,nov11,9850,2341,4.20760358821
A20,A20,oct11,12629,2402,5.25770191507
A20,A20,sep11,11886,2123,5.59868111163
A20,A20,aug11,9745,2039,4.77930358019
A20,A20,jul11,14094,2812,5.01209103841
A20,A20,jun11,11341,2884,3.93238557559
A20,A20,may11,14029,2884,4.86442441054
A20,A20,apr11,12441,2884,4.31380027739
A20,A20,mar11,9194,2884,3.1879334258
A20,A20,feb11,12037,2884,4.17371705964
A20,A20,jan11,9301,2884,3.22503467406
A20,A20,dec10,9667,2884,3.35194174757
A20,A20,nov10,12593,2884,4.36650485437
A20,A20,oct10,11538,2884,4.00069348128
A20,A20,sep10,10890,2884,3.77600554785
A20,A20,aug10,9648,2884,3.34535367545
A20,A20,jul10,10343,2884,3.58633841886
A20,A20,jun10,13278,2884,4.6040221914
A20,A20,may10,10714,2884,3.71497919556
A20,A20,apr10,10615,2884,3.6806518724
A20,A20,mar10,12643,2884,4.38384188627
A20,A20,feb10,9618,2884,3.33495145631
A20,A20,jan10,14041,2884,4.8685852982
A20,A20,dec09,13719,2884,4.75693481276
A20,A20,nov09,13023,2884,4.51560332871
A20,A20,oct09,10010,2884,3.47087378641
A20,A20,sep09,10894,2884,3.7773925104
A20,A20,aug09,12844,2884,4.45353675451
A20,A20,jul09,12603,2884,4.36997226075
A20,A20,jun09,10839,2884,3.75832177531
A20,A20,may09,15217,2884,5.27635228849
A20,A20,apr09,11629,2884,4.03224687933
A20,A20,mar09,12362,2884,4.28640776699
A20,A20,feb09,10562,2884,3.66227461859
A20,A20,jan09,12167,2884,4.21879334258
A21,A21,jun13,13179,3273,4.02658111824
A21,A21,may13,9936,1725,5.76
A21,A21,apr13,9924,1931,5.13930605904
A21,A21,mar13,15672,2796,5.60515021459
A21,A21,feb13,11783,2349,5.01617709664
A21,A21,jan13,14221,2630,5.4072243346
A21,A21,dec12,10360,2160,4.7962962963
A21,A21,nov12,9082,1834,4.9520174482
A21,A21,oct12,14591,3247,4.49368647983
A21,A21,sep12,14128,2757,5.12441059122
A21,A21,aug12,15150,2871,5.27690700104
A21,A21,jul12,13769,2785,4.94398563734
A21,A21,jun12,13190,2345,5.62473347548
A21,A21,may12,12877,2725,4.72550458716
A21,A21,apr12,11059,2306,4.79575021683
A21,A21,mar12,10953,2557,4.28353539304
A21,A21,feb12,13975,2715,5.14732965009
A21,A21,jan12,13602,2655,5.12316384181
A21,A21,dec11,12821,2552,5.02390282132
A21,A21,nov11,13927,2654,5.24755086662
A21,A21,oct11,10862,1988,5.46378269618
A21,A21,sep11,14131,2781,5.08126573175
A21,A21,aug11,12918,2615,4.93996175908
A21,A21,jul11,11433,2231,5.12460779919
A21,A21,jun11,12053,3193,3.77481991857
A21,A21,may11,12064,3193,3.77826495459
A21,A21,apr11,12368,3193,3.87347322267
A21,A21,mar11,10793,3193,3.38020670216
A21,A21,feb11,12896,3193,4.03883495146
A21,A21,jan11,9479,3193,2.96868149076
A21,A21,dec10,10478,3193,3.28155339806
A21,A21,nov10,12078,3193,3.78264954588
A21,A21,oct10,11438,3193,3.58221108675
A21,A21,sep10,9669,3193,3.02818665832
A21,A21,aug10,10239,3193,3.20670216098
A21,A21,jul10,10819,3193,3.38834951456
A21,A21,jun10,11332,3193,3.54901346696
A21,A21,may10,13522,3193,4.23488881929
A21,A21,apr10,13773,3193,4.31349827748
A21,A21,mar10,9547,3193,2.98997807704
A21,A21,feb10,15006,3193,4.6996554964
A21,A21,jan10,10396,3193,3.25587222048
A21,A21,dec09,11477,3193,3.59442530536
A21,A21,nov09,9462,3193,2.96335734419
A21,A21,oct09,12166,3193,3.81020983401
A21,A21,sep09,9095,3193,2.84841841528
A21,A21,aug09,15262,3193,4.77983088005
A21,A21,jul09,9975,3193,3.12402129659
A21,A21,jun09,10661,3193,3.33886626997
A21,A21,may09,13630,3193,4.26871280927
A21,A21,apr09,11104,3193,3.47760726589
A21,A21,mar09,12373,3193,3.87503914814
A21,A21,feb09,10493,3193,3.28625117444
A21,A21,jan09,12136,3193,3.80081428124
A22,A22,jun13,11038,2438,4.52748154225
A22,A22,may13,13641,2530,5.39169960474
A22,A22,apr13,10195,2399,4.24968736974
A22,A22,mar13,13610,2894,4.70283344851
A22,A22,feb13,11232,2467,4.55289825699
A22,A22,jan13,12822,2451,5.23133414933
A22,A22,dec12,9512,2138,4.44901777362
A22,A22,nov12,13699,2779,4.92947103275
A22,A22,oct12,13256,2610,5.07892720307
A22,A22,sep12,14394,2503,5.75069916101
A22,A22,aug12,9147,1817,5.03412217942
A22,A22,jul12,11416,2070,5.51497584541
A22,A22,jun12,9557,1705,5.60527859238
A22,A22,may12,15220,3162,4.81340923466
A22,A22,apr12,11547,2806,4.11511047755
A22,A22,mar12,8926,1598,5.58573216521
A22,A22,feb12,10329,2064,5.00436046512
A22,A22,jan12,12067,2477,4.87161889382
A22,A22,dec11,9825,2128,4.6170112782
A22,A22,nov11,14968,2940,5.09115646259
A22,A22,oct11,11441,2286,5.00481189851
A22,A22,sep11,10683,1963,5.44218033622
A22,A22,aug11,10295,1958,5.25791624106
A22,A22,jul11,11065,2452,4.51264274062
A22,A22,jun11,10415,3080,3.38149350649
A22,A22,may11,14178,3080,4.60324675325
A22,A22,apr11,10026,3080,3.25519480519
A22,A22,mar11,11194,3080,3.63441558442
